,job_title,company_name,job_location,date,Big Data,C/C++,Cloud,DevOps,Excel,GitHub,Java/Scala,MATLAB,Machine Learning,Math,NLP,Python,R,REST,RapidMiner,Ruby,SAS,SPSS,SQL/databases,Stata,Visualisation,communication,consulting,date,leadership,problem solving,project_management
700,"Vice President, AI Engineering",Vector Institute,"Toronto, ON",23 days ago,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,23 days ago,1,0,1
701,Brand Strategist,BuzzFeed,"Toronto, ON",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
702,Account manager,ScopeMedia Inc.,"Vancouver, BC",save job,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,save job,0,0,0
703,"Director of Distribution-Toronto, Canada",JUUL Labs,"Toronto, ON",8 days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8 days ago,1,0,0
704,Test Automation Lead,SSIMWAVE Inc.,"Waterloo, ON",save job,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,save job,0,1,0
705,Data Scientist,SPORTLOGiQ,"Montréal, QC",save job,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,save job,0,0,0
706,Data Scientist,Groom & Associates,"Montréal, QC",28 days ago,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,28 days ago,0,0,0
707,Research Scientist (FT),Waypoint Centre for Mental Health Care,"Penetanguishene, ON",2 days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2 days ago,1,0,0
708,Lead Data Scientist - App & Partner Platform,Shopify,"Toronto, ON",30+ days ago,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,1,0,0
709,BI Analyst/ Developer,Adaware,"Montréal, QC",30+ days ago,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
710,Data Scientist,Loblaw Digital,"Toronto, ON",30 days ago,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,30 days ago,0,0,0
711,FullStack JavaScript Developer,uni3T,"Montréal, QC",23 days ago,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23 days ago,0,0,0
712,Senior Android Developer,Interaxon,"Toronto, ON",12 hours ago,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12 hours ago,0,0,0
713,Application Software Developer,Tornado Spectral Systems,"Toronto, ON",save job,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,save job,0,0,0
714,Mechanical Engineering Technologist,Coanda Research and Development Corporation,"Edmonton, AB",save job,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,save job,0,0,0
715,Machine Learning Software Developer,Huawei Canada,"Montréal, QC",30+ days ago,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
716,"Architectes des données / Data Architects - Machine Learning & AI, Montreal",Ericsson,"Montréal, QC",30+ days ago,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,30+ days ago,1,0,1
717,General Manager,Bodycote,"Burlington, ON",30+ days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,1,0,0
718,Python Application and Platform Developer,Plotly,"Montréal, QC",14 days ago,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14 days ago,0,0,0
719,Electronic design Engineer,EPIC,"Vancouver, BC",save job,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,save job,0,0,0
720,Business Operations Specialist Level 3,BOEING,"Winnipeg, MB",8 days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8 days ago,1,0,1
721,Intermediate Air Quality Engineer/Scientist,Envirochem Services Inc.,"North Vancouver, BC",save job,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,save job,0,0,0
722,Exhibitor Sales Executive (Collision),Web Summit,"Toronto, ON",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,1,0
723,"Recruiting Partner, Tech",Asana,"Vancouver, BC",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30+ days ago,1,0,0
724,Research Technician – Molecular Biology,Turnstone Biologics,"Ottawa, ON",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,30+ days ago,0,0,0
725,Test Engineer/Technologist/Chemist (Entry Level),Saltworks Technologies,"Richmond, BC",15 days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15 days ago,0,0,0
726,Field Coordinator NEW,Centre for Addiction and Mental Health,"Walpole Island, ON",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30+ days ago,0,0,0
727,Account Executive,DataRobot,"Vancouver, BC",30+ days ago,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
728,Software Engineer 2,Microsoft,"Vancouver, BC",30+ days ago,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30+ days ago,0,0,0
729,"Senior Consultant, Customer Success",Trust Science Inc.,"Toronto, ON",save job,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,save job,0,1,1
730,Data Scientist,SPORTLOGiQ,"Montréal, QC",save job,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,save job,0,0,0
731,Data Scientist,Groom & Associates,"Montréal, QC",28 days ago,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,28 days ago,0,0,0
732,Research Scientist (FT),Waypoint Centre for Mental Health Care,"Penetanguishene, ON",2 days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2 days ago,1,0,0
733,Lead Data Scientist - App & Partner Platform,Shopify,"Toronto, ON",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,1,0,0
734,Postdoctoral Fellow or Ph.D. graduate student (Proteomics),University of British Columbia,"Vancouver, BC",save job,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,save job,0,0,0
735,Data Scientist,Loblaw Digital,"Toronto, ON",30 days ago,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,30 days ago,0,0,0
736,Intermediate Air Quality Engineer or Scientist,Stantec,"Dartmouth, NS",30+ days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,1,0,0
737,AWS Solutions Architect - AI/ML,"Amazon Web Services Canada, In","Toronto, ON",11 days ago,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,11 days ago,0,0,0
738,Senior React Developer,SkipTheDishes,"Calgary, AB",1 day ago,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1 day ago,0,0,0
739,Principal Scientific Advisor / Principal Machine Learning Engineer,LG Electronics,"Toronto, ON",30+ days ago,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,1,1,0
740,Senior Quantitative Analyst,Morningstar,"Toronto, ON",30+ days ago,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
741,Senior Information Technology Business Consultants,Iris Software,"Toronto, ON",30+ days ago,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,30+ days ago,1,1,1
742,Manager - Blue Planet Analytics,Ciena,"Ottawa, ON",5 days ago,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,5 days ago,1,0,1
743,Senior Data Engineer,HSBC,"Toronto, ON",30+ days ago,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
744,Head of Medicinal Chemistry,99andBeyond,"Montréal, QC",save job,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,save job,1,0,0
745,Junior Environmental Technician/Technologist,LRL Associates Ltd.,"Ottawa, ON",save job,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,save job,0,0,0
746,Front-End Developer,SkipTheDishes,"Calgary, AB",16 days ago,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,16 days ago,0,0,0
747,Research Assistant - Technician (Level II),Baycrest,"Toronto, ON",30+ days ago,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,30+ days ago,0,0,0
748,AI Developer Junior,Intact,"Montréal, QC",30+ days ago,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
749,Clinical Research Associate - Epidemiology and Population Health (HCV),BC Center for Excellence in HIV/AIDS,"Vancouver, BC",save job,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,save job,0,0,0
750,Operational Support Analyst and Technical Writer,MobSquad,"Calgary, AB",11 days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11 days ago,0,0,0
751,Cell Culture and Immunohistochemistry Technician,Applied Biological Materials,"Richmond, BC",11 days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11 days ago,0,0,0
752,"Analyst, Strategy and Investment Management",Xaxis,"Toronto, ON",30+ days ago,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
753,Junior Full Stack Developer,BlueWave-ai,ai,30 days ago,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30 days ago,0,0,0
754,Marketing Data & Automation Specialist,Autodesk,"Montréal, QC",30+ days ago,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
755,Data Scientist,SPORTLOGiQ,"Montréal, QC",save job,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,save job,0,0,0
756,Data Scientist,Groom & Associates,"Montréal, QC",28 days ago,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,28 days ago,0,0,0
757,Research Scientist (FT),Waypoint Centre for Mental Health Care,"Penetanguishene, ON",2 days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2 days ago,1,0,0
758,Lead Data Scientist - App & Partner Platform,Shopify,"Toronto, ON",30+ days ago,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,1,0,0
759,"Mitacs Intern - Operations Research Scientist, Mobility and Logistics",1QBit,"Vancouver, BC",11 days ago,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,11 days ago,0,0,0
760,Data Scientist,Loblaw Digital,"Toronto, ON",30 days ago,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,30 days ago,0,0,0
761,"Staff Environmental Engineer / Scientist - Prince George, BC",SLR Consulting (Canada) Ltd,"Prince George, BC",22 days ago,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,22 days ago,0,0,0
762,Machine Learning Research Engineer,MarketMuse,"Montréal, QC",30+ days ago,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
763,"Staff Environmental Scientist / Engineer/Technologist - Ottawa, ON",SLR Consulting (Canada) Ltd,"Ottawa, ON",22 days ago,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,22 days ago,0,0,0
764,Developer - Machine Vision and Learning,Alentic,"Halifax, NS",30+ days ago,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
765,Inspector - Petroleum Division,Bureau Veritas Commodities Canada,Montréal,save job,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,save job,0,0,0
766,Software Engineer,Ciena,"Ottawa, ON",30+ days ago,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
767,Customer Care Coordinator,EHC Global,"Oshawa, ON",save job,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,save job,0,0,0
768,Environmental Field Technician,Golder Associates,"St. Catharines, ON",16 days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,16 days ago,0,0,0
769,Computational Physicist,1QBit,"Vancouver, BC",30+ days ago,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,1,0,0
770,Software Developer,SkipTheDishes,"Calgary, AB",17 days ago,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,17 days ago,0,0,0
771,Director of AI Research,Autodesk,"Toronto, ON",30+ days ago,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,1,0,0
772,Environmental Technician,Envirochem Services Inc.,"North Vancouver, BC",save job,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,save job,0,0,0
773,Research Associate - Cell & Molecular Biology,Medipure Pharmaceuticals Inc,"Burnaby, BC",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,1,0
774,"Software Developer, Maya",Autodesk,"Toronto, ON",30+ days ago,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
775,Senior Scientist – Food Safety,PHSA,"Vancouver, BC",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,1,0,0
776,Research Developer,RL Solutions,"Toronto, ON",30+ days ago,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,30+ days ago,0,0,0
777,Post-doctoral Fellow,University Health Network,"Toronto, ON",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30+ days ago,0,0,0
778,Director - Regulatory Affairs Canada,Eli Lilly,"Toronto, ON",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,30+ days ago,1,0,0
779,"Feeds and Feeding (FF) Summer Student — Full time; Deadline: February 28, 2019",Feedlot Health Management Services,"Okotoks, AB",30+ days ago,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,30+ days ago,0,0,0
780,Data Scientist,SPORTLOGiQ,"Montréal, QC",save job,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,save job,0,0,0
781,Data Scientist,Groom & Associates,"Montréal, QC",28 days ago,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,28 days ago,0,0,0
782,Research Scientist (FT),Waypoint Centre for Mental Health Care,"Penetanguishene, ON",2 days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2 days ago,1,0,0
783,Lead Data Scientist - App & Partner Platform,Shopify,"Toronto, ON",30+ days ago,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,1,0,0
784,Postdoctoral Research Fellow,University Health Network,"Toronto, ON",9 days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9 days ago,0,0,0
785,Data Scientist,Loblaw Digital,"Toronto, ON",30 days ago,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,30 days ago,0,0,0
786,Data Scientist,SPORTLOGiQ,"Montréal, QC",save job,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,save job,0,0,0
787,Radio Frequency Machine Learning Engineer,Infox Consulting,"Willingdon Heights, BC",30+ days ago,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
788,Intermediate Environmental Scientist,Trace Associates,"Calgary, AB",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,30+ days ago,0,0,0
789,Director of Sales and Marketing,ScopeMedia Inc.,"Vancouver, BC",save job,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,save job,1,0,0
790,Principal Data Engineer - QuantumBlack,McKinsey & Company,"Montréal, QC",30+ days ago,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,30+ days ago,0,0,0
791,Bioinformatics IT Software Developer,McGill University,"Montréal, QC",30+ days ago,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
792,"Process Development Associate, GMP",STEMCELL Technologies,"Vancouver, BC",30+ days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
793,Intermediate Environmental Engineer or Scientist,Golder Associates,"Mississauga, ON",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,30+ days ago,1,1,1
794,Design Sustaining Technician,Spartan Bio,"Ottawa, ON",30 days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30 days ago,0,0,0
795,Socio-Economic and Indigenous Consultation Coordinator,Golder Associates,"Vancouver, BC",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,30+ days ago,0,0,1
796,Software Engineer - Customer Experience Assurance,IBM,"Markham, ON",9 days ago,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9 days ago,0,0,0
797,Field Technician,Stantec,"Ottawa, ON",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
798,"Manager, Research Compliance",Health Sciences North Research Institute,"Greater Sudbury, ON",14 days ago,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14 days ago,1,0,0
799,Air Quality Engineer,Cambium Inc.,Canada,30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,30+ days ago,0,0,0
800,Sample Logistics Technician / Sample Receiver,Maxxam Analytics,"Mississauga, ON",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
801,Resource Management Officer II *anticipatory,Government of Canada,"Kouchibouguac National Park, NB",11 days ago,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,11 days ago,0,0,0
802,Business Solutions Analyst,Walmart Canada,"Mississauga, ON",30+ days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30+ days ago,0,0,1
803,Quality Assurance Specialist,C3i,"Montréal, QC",save job,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,save job,0,0,0
804,Software Development Engineer Co-op/Intern [May 2019],A Thinking Ape,"Vancouver, BC",30+ days ago,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,1,1,0
805,Intermediate Environmental Scientist,Parsons,"Langley, BC",30+ days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,1,0
806,Data Scientist,Groom & Associates,"Montréal, QC",28 days ago,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,28 days ago,0,0,0
807,Lead Data Scientist - App & Partner Platform,Shopify,"Toronto, ON",30+ days ago,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,1,0,0
808,Research Scientist (FT),Waypoint Centre for Mental Health Care,"Penetanguishene, ON",2 days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2 days ago,1,0,0
809,Post Doctoral Researcher - Techno-socio-economics of Energy Pathways,University of Calgary,"Calgary, AB",30+ days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,1
810,Data Scientist,Groom & Associates,"Montréal, QC",28 days ago,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,28 days ago,0,0,0
811,Research Scientist (FT),Waypoint Centre for Mental Health Care,"Penetanguishene, ON",2 days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2 days ago,1,0,0
812,Data Scientist,Loblaw Digital,"Toronto, ON",30 days ago,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,30 days ago,0,0,0
813,Environmental Supervisor,Acciona Infrastructure Maintenance Inc.,"Okanagan, BC",save job,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,save job,1,1,0
814,Marketing Specialist Content and Campaign Producer 12 months contract,Thermo Fisher Scientific,Remote,30+ days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,1
815,Digital Marketing Coordinator,Nicoya Lifesciences,"Kitchener, ON",10 days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10 days ago,0,0,1
816,Full-stack Developer,CryptoNumerics,"Toronto, ON",30+ days ago,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,30+ days ago,0,0,0
817,"Antti Kaihola, Senior Research Engineer",Eniram,"Engineer, BC",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30+ days ago,0,0,0
818,Artificial Intelligence Software Engineer,Katerra,"Toronto, ON",30+ days ago,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,1,0,0
819,Chief Data Architect,Autodesk,"Montréal, QC",30+ days ago,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,1,0,0
820,Database Architect,Cerebri AI,"Toronto, ON",30+ days ago,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
821,Research Administrative Coordinator,Institute for Clinical Evaluative Sciences,"Toronto, ON",30+ days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
822,Clinical Research Project Manager,SickKids,"Toronto, ON",30+ days ago,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,1,1
823,Senior Program Assistant BISC,University of British Columbia,"Vancouver, BC",4 days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4 days ago,1,0,0
824,"Actuarial Analyst, Leisure & Lifestyle",Aviva,"Markham, ON",30+ days ago,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,30+ days ago,0,1,0
825,Data Engineer // Ingénieur des données,SSENSE,"Montréal, QC",30+ days ago,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,30+ days ago,1,1,0
826,Customer Service Representative (FT),Tektronix Canada,"Kanata, ON",3 days ago,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3 days ago,0,0,0
827,Technologist(EG03);Spec/Techn(EG04);Techn/Coord(EG05);Expert Techn(EG06) - INVENTORY,Government of Canada,"Ottawa, ON",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,30+ days ago,1,0,0
828,Senior Software Engineer - Big Data,Hopper (External),"Montréal, QC",30+ days ago,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30+ days ago,0,0,0
829,"Apple Media Products, Commerce Engineer (Vancouver)",Apple,"Vancouver, BC",30+ days ago,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
830,Mobile Developer - Android & iOS,Elocity Technology Inc,"Toronto, ON",save job,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,save job,0,1,0
831,National Manager of Research Services,WEIZMANN CANADA,"Toronto, ON",23 days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,23 days ago,0,0,0
832,Data Scientist,SPORTLOGiQ,"Montréal, QC",save job,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,save job,0,0,0
833,Lead Data Scientist - App & Partner Platform,Shopify,"Toronto, ON",30+ days ago,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,30+ days ago,1,0,0
834,Director of Fraud,FlightHub,"Montréal, QC",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30+ days ago,0,0,0
835,Data Scientist,Loblaw Digital,"Toronto, ON",30 days ago,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,30 days ago,0,0,0
836,Data Scientist,SPORTLOGiQ,"Montréal, QC",save job,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,save job,0,0,0
837,Director of Fraud,Momentum Travel Group,"Montréal, QC",30+ days ago,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30+ days ago,0,0,0
838,Senior Machine Learning Engineer,Prophix Software Inc.,"Mississauga, ON",30+ days ago,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
839,"Environment, Health and Safety Student Internship",BOEING,"Winnipeg, MB",30+ days ago,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
840,QA Engineer (Mobile),Unata Inc.,"Toronto, ON",30+ days ago,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,30+ days ago,0,0,0
